username;Nickname;Likes;Followers;Bio;view_count;like_count;comment_count;save_count;engagement_rate_influencer
mammybanter;Mammy Banter;62900000.0;2200000.0;Serena Terry Sketches 🎥 Standup Comedy 🎭 Books📕  Funny Women Award Winner🏆;19603501.0;2475428.0;13132.0;156403.0;35.77282375
lorrayneoliveiraofc;Lorrayne Oliveira;51700000.0;6600000.0;Rio de Janeiro 🇧🇷 Me sigam na rede vizinha ❤️❤️ Amo vcs 🫶🏻;1877800.0;151346.0;2070.0;7312.0;15.865047894736842
boseok751;꽥보석;9500000.0;335800.0;Insta : sim_bs07 한국의 최대 코스러;16245800.0;1650200.0;55312.0;178798.0;7.403595495495495
abbieherbert;AbbieHerbert;1800000000.0;15400000.0;Abbie@underscoretalent.com;37207000.0;3287300.0;4374.0;97022.0;15.035832177668109
jadethirlwall;Jade Thirlwall;30300000.0;2100000.0;everyone tells me i look like Jade from little mix.;949300.0;135400.0;3065.0;2911.0;30.904243333333334
thewizardliz;Thewizardliz;80800000.0;4900000.0;Kings and Queens ❤️👑❤️ Business inquiries: ✨teamthewizardliz@wmeagency.com✨;5630700.0;674100.0;1756.0;83488.0;17.732104242424242
first.meet;ivy [ IG: faixvey ];21500000.0;753100.0;2nd acc: @faixvey part of @mineskiesports.id ✨ support me on Trakteer! 💗;38624600.0;3371274.0;23765.0;227200.0;34.38436388888889
giannis_an34;Giannis Antetokounmpo;52300000.0;5000000.0;I’m ME and I’m okay with ME 😎;11677200.0;1071400.0;5612.0;45401.0;12.205133125
landonbarkerr;Landon Barker;126500000.0;5500000.0;Click the link below!;20700000.0;1808800.0;5722.0;46084.0;39.00539645833334
senyamiku;千夜未来;13600000.0;1500000.0;本人です。唯一真号！中国抖音同名【I am real，the others are fake】工作郵箱：1317761154@qq.com;22493200.0;1851500.0;13337.0;118367.0;70.93742
bryansant_;Bryan Sant;69200000.0;2300000.0;Me segue no insta bryansant_ Embaixador EstrelaBet;24841100.0;3429755.0;22768.0;66689.0;41.74543138157895
equipedefrance;Equipe de France;184500000.0;11300000.0;The Official French Team TikTok account ⭐️⭐️;20883300.0;1922300.0;7459.0;103124.0;34.91385461916462
morgandrinkscoffee;Morgan Eckroth;391200000.0;6200000.0;🥇’22 US Barista Champ 🥈’22 World Barista Runner Up 🥈‘23 US Barista Runner Up;991200.0;97300.0;600.0;6041.0;41.93894269565217
notorious_foodie;Notorious Foodie;110200000.0;6200000.0;👅 I like to cook 🤷🏽‍♂️ 🍔 Recipes on Instagram;229300000.0;18684600.0;74660.0;1934900.0;118.86798181818182
ayanakamachi;中町綾;68300000.0;1600000.0;美容系YouTuberではなさそう;9700000.0;666900.0;2240.0;14407.0;20.73309036231884
katiessigmond;katiessigmond;352300000.0;7300000.0;No bio yet.;46125800.0;5277500.0;25632.0;231118.0;57.14871052631579
missdouaa.officiel;missdouaa;114600000.0;10800000.0;سنابي 🫶👇;34500000.0;2494700.0;36785.0;91383.0;63.96009333333333
kenti.best.boi;kenti 🐸;62200000.0;1900000.0;🐸 comfort and frog hats 🐸 for collabs: 📩 imkentedu@gmail.com;15188900.0;3092400.0;26797.0;237900.0;38.31470951612904
gensho_yasuda;安田現象;48700000.0;2900000.0;長編アニメ作るためにクラファン中！サイトみてね！ I am crowdfunding to make a movie! See the site!;57830000.0;8049100.0;55307.0;525510.0;188.8489959016393
matt_mathews;Matt Mathews;56000000.0;4100000.0;📸Boudoir Photographer & Comedian 🌾Farm Livin ⬇️ COME SEE ME ON TOUR ⬇️;19295700.0;2212530.0;33702.0;47462.0;92.51048462809918
guavajuice;guava;114300000.0;7600000.0;ur childhood YTer;104406661.0;7701021.0;112947.0;392559.0;45.89198414965986
im_rawan0;روان محمد;41600000.0;4000000.0;قناتي للفلوقات 🤳🏽 | ضيفوني سناب يوميات نادرة    سناب👇🏽;5674200.0;899300.0;13825.0;72589.0;15.752527142857144
marionjola;Marion Jola;20000000.0;1700000.0;udah punya ini dari smp;617600.0;46219.0;305.0;1741.0;38.001034
isaach.p;Isaac H.P;166900000.0;3900000.0;I do Merch and Cameos… get them 🔥 Email: enquiries@isaachp.com;4046500.0;564600.0;4261.0;55808.0;24.536638071895425
samhurley;SAMHURLEY🌊;167900000.0;3500000.0;Texas Track and Field🤘🏽 ‘25 Designed By God 🏝🌊 🏄🏽‍♂️;19110600.0;2338464.0;20179.0;70353.0;49.96987182272431
keemokazi;KEEMOKAZI;1900000000.0;35400000.0;Haley@madebyall.com NEW VLOG HERE 👇🏽;423514900.0;47112600.0;298465.0;3158946.0;117.14307775
argento_oficial;Argento Oficial;2100000.0;93800.0;Seguime en mi nueva cuenta de instagram @argento.oficial VOLVI 🇦🇷😎;6913175.0;676899.0;3164.0;32564.0;15.948738977272727
chikakiku;🖤🙆🏻‍♀️✨🧚🏻;133400000.0;8500000.0;@chndrika_ endorsment: workwithchika07@gmail.com part of Bintang Agency;1504700.0;83142.0;215.0;3803.0;42.5985348051948
karenbarreraoficial;Karen Barrera;697200000.0;18600000.0;19M?🥹❤️;2385200.0;390698.0;770.0;11709.0;10.9395358
omgitsmiahhhhh;miah :);25200000.0;81900.0;my-ah | 🇵🇭🇵🇷 i love dylan o’brien;19304000.0;3457800.0;11688.0;260578.0;57.336333125
realnikocadoavocado;Nikocado Avocado;41900000.0;3100000.0;Can someone go leave a nice comment on my vid? it’s full of hate rn 🥺🥺🥺⬇️;146400000.0;3761700.0;268401.0;303195.0;94.55286782608697
andramrtani;Unaverage Student;177000000.0;3900000.0;2002 BUSINESS INQUIRIES ⬇️⬇️;6020200.0;364400.0;3206.0;9752.0;78.6285345751634
joe.bartolozzi;Joe Bartolozzi;1900000000.0;23600000.0;YT: Joe Bartolozzi Twitch: Joe_Bartolozzi I’m not mad I’m joking❤️;2180100.0;343500.0;4251.0;31238.0;14.930798428571428
adrian.uribe;AdrianUribe;32300000.0;5300000.0;Actor, conductor y en mis tiempos libres… TikToker! 😎 Contacto: Nadir Assis;58786700.0;4032301.0;11301.0;113729.0;27.848471024734984
abo.zizo;۩♥۩ عائلة ابو زيزو ۩♥۩;123400000.0;7100000.0;هذا الحساب يدعم دولة فلس_طين ولا يعترف بالكيان الص_هيوني✌️🇵🇸;67900000.0;2721800.0;13986.0;139268.0;13.464823742331289
oldtimehawkey;Old Time Hawkey;134900000.0;8400000.0;Fritz, Donnybrook, & Kris Draper 🤝 RedwingsYooper717@aol.com;8100000.0;1372000.0;10458.0;140600.0;34.928873714285714
maiaknight;Maia Knight;1100000000.0;8100000.0;Girl party always 👶🏻👶🏻  ariana@thedigitalbrandarchitects.com;4332900.0;592797.0;1656.0;5135.0;48.47680423076923
incorrectlyroce;Roce Ordoñez;530400000.0;12000000.0;stop re-uploading my videos! 📩 roceordonez@gmail.com disney+ ⬇;68884300.0;8526600.0;27383.0;459364.0;39.19473581818182
manhtienkhoi_;Mạnh Tiến Khôi 🐯;428100000.0;5500000.0;Email: jack.winkin@gmail.com 🐯;45543700.0;3880200.0;26652.0;137886.0;22.13515097560976
vhackerr;Vinnie;1000000000.0;15600000.0;21  🍋🐮🍒;22900000.0;4963000.0;29601.0;321200.0;35.71832745454545
olivertree;Oliver Tree;289900000.0;14700000.0;“ALONE IN A CROWD” WORLD TOUR TICKETS BELOW!;408564900.0;34303378.0;285255.0;1017702.0;109.01384836734694
cravityofficial;CRAVITY;85500000.0;3100000.0;CRAVITY OFFICIAL TIKTOK;4253500.0;308100.0;264.0;10247.0;16.29984197889182
millyshaparoni;Milly Shapiro;21200000.0;587100.0;🐸 21 🐸  She/they  Lesbian;735600.0;124413.0;262.0;1654.0;501.2597840755736
fionntime;FionnTime;188500000.0;2800000.0;Road to 3 Millionen 🫶🏻 📩 ft@all-about-artists.de Zum YouTube Video 🤯👇🏻;17541800.0;2849300.0;17602.0;235962.0;48.095278709677416
tarynbeeman2;tarynbeeman1;92.0;23.0;No bio yet.;6531.0;83.0;8.0;2.0;32.44686703703704
yurielkysojeda;Yurielkys Ojeda 🕷;343200000.0;18100000.0;hola;2407400.0;456400.0;2189.0;20451.0;33.847085
caseysimpson;Casey Simpson✨;148300000.0;10400000.0;Business inquiries: caseysimpsonbiz@gmail.com;4137800.0;841300.0;1944.0;33162.0;10.116620217391304
anggun_supriadi91;Sambel Anggun Josss;256000000.0;21100000.0;BIG LOVE🫡 🇲🇨🇲🇾🇸🇦🇶🇦🇰🇷🇯🇵🇹🇼🇺🇸🇻🇳;943100.0;35859.0;1184.0;2159.0;310.1167953667954
babyziela;Puteriakie33;16900000.0;1800000.0;🌈❤️ Ig puteri_aki;29224300.0;1341993.0;22087.0;119938.0;45.63176308139535
tai.tl2;tai_tl;52000000.0;1700000.0;Qui va lentement arrive sûrement ⏳ SPECTACLE BELGIQUE 🇧🇪 1er DÉCEMBRE 👇🏾🎟️;34424800.0;5804672.0;27714.0;520420.0;53.397382962962965
douhalaribiii;Douha laribii;255200000.0;13800000.0;اللهم صلي وسلم على سيدنا محمد 🤲🏻 الزعيمه🔥👑🇵🇸🤍🇹🇳 حسابي سناب ⬇️💜💛;43400000.0;2784800.0;27693.0;123700.0;253.4247666195191
dan_churchill;The Healthy Chef;31100000.0;1300000.0;Subscribe to help us beat McDonalds - We’re on a mission 👇🏼;1395000.0;225037.0;204.0;13732.0;22.02656975609756
ryanmackmusic;Ryan Mack;37600000.0;2800000.0;SPOTIFY | RYAN MACK Independent Artist All my music👇🏼;205800.0;23018.0;504.0;2327.0;22.42390682692308
ivancornejooo;Ivan bruh;23800000.0;2100000.0;…;8700000.0;1662200.0;13882.0;154100.0;28.5335964
lana_mohd89;𝑳𝑨𝑵𝑨 🤍;154200000.0;8300000.000000001;ماشاءالله 🧿 حسابي الوحيد‼️ 🇸🇾 || 🇦🇪 قناتي على اليوتيوب;30900000.0;1158600.0;16446.0;79558.0;34.998262608695654
jujumaoo;Juju;49500000.0;2300000.0;🇵🇭 Fueled by rice & egg 🍚🍳 📩 jujumao.create@gmail.com Recipes here 👇🏼;9964600.0;988900.0;3897.0;71069.0;13.734466545454543
petruskaksurtep;Petruska;69100000.0;2100000.0;📩petruskawawa@gmail.com📩  🔹Eventos🔹 📌Albacete 21-22 Octubre Albanime;14560700.0;2034100.0;7393.0;189182.0;20.936125
justthenobodys;JustTheNobodys;353700000.0;9600000.0;A PODCAST where you get to pick what we do!;4692700.0;261200.0;2403.0;32285.0;56.84246266666667
andyslife247;Andy’s Life;95400000.0;2500000.0;Menace to Society  Just Being Me 💯🤯🔥😳 Back Up Account: @andysdoublelife247;91624800.0;8709056.0;92051.0;421853.0;23.597990943396223
fhd.artz;فهد آرت || Fahad🎨;41800000.0;2900000.0;فهد بن عبدالعزيز 🇸🇦 استخدم تطبيق 👉Procreate👈;98700000.0;5586500.0;159066.0;516500.0;33.68785316062176
fahryy20;A Fahry;109900000.0;3800000.0;Brand/Campaign : 085729303666 (Riyan);1699200.0;297100.0;2843.0;19926.0;27.13998652173913
grandma_droniak;grandma_droniak;347800000.0;12000000.0;hello i’m a celebrity and a 93 year old grandma;130000000.0;19674700.0;232898.0;806700.0;175.86279971428573
letskwoowk;KWOOWK with Kevin;90100000.0;3800000.0;kwoowk@oddprojects.com RECIPES & COOKBOOK👇;3861900.0;375241.0;5153.0;63011.0;37.48827294117647
shoelover99;ophelia 🦋;501300000.0;12200000.0;PO Box2103 Semmes Al,36575 MERCH⬇️🦋 ophelianichols@navsocial.com;10786800.0;1095282.0;16554.0;23851.0;27.211325324675325
deshawnharrisss;Deshawn ✪;37600000.0;2200000.0;IG:deshawnharrisss Business:deshawnharris920@yahoo.com Thanks for the support❤️;11316100.0;1559500.0;4822.0;41397.0;36.79312557522124
ryanhdlombard;Ryan Lombard;269100000.0;11000000.0;Living for God, not for man Ryan@influencermgmt.com;15853658.0;2337365.0;4469.0;330502.0;52.61854837837838
nadia;Nadia;69400000.0;3600000.0;LIVE RIGHT NOW⬇️;1790000.0;119300.0;782.0;7300.0;55.9992328
juliano;julianofloss;429400000.0;13300000.0;eu me remexo muito insta: @julianofloss represent by: @changoditigital;95789400.0;8507500.0;33920.0;284698.0;65.89185851851852
sonrixs_;Sonrixs;813300000.0;19600000.0;Contacto: sonrixs@ignition.agency Hotel Barato vs Caro en Paris 😨👇🏻;10176800.0;1047100.0;3900.0;70533.0;1193.1913861386138
pimpiriya1;PIM PIRIYA;59800000.0;1700000.0;IG : pim_aquamarine 🌼she/her/any🌼 🍄🍄🍄 👇🏻พิกัดของจากคลิป👇🏻;7713700.0;1200500.0;3130.0;44985.0;41.3561815
nada_m7amed;دودا🦹🏻🤍;164600000.0;7100000.0;هاي صحابي🦹🏻♠️🖤;7762500.0;659400.0;1683.0;26691.0;34.0412096069869
zainah.mb;Zainah & Minnie;81500000.0;2700000.0;🇵🇸 👇🏻 CLICK HERE👇🏻;7586300.0;1152500.0;6358.0;72898.0;11.200957931034482
rl.carbona;rl carbona;49000000.0;1700000.0;For collaboration:  rlcarbona2003@gmail.com;4720300.0;538100.0;1795.0;34858.0;16.66588330645161
msshiandmrhe;Ms Shi & Mr He;134300000.0;4700000.0;📧 msshiandmrhe@gmail.com All my recipes with detailed measurements ⬇️;76893600.0;5229600.0;14391.0;483538.0;62.663529259259256
yunggravy;Yung Gravy 🍯;172100000.0;7300000.0;your mother’s favorite;108780700.0;5143600.0;51960.0;222732.0;142.97575042158516
kaylamalecc;kayla;796600000.0;12900000.0;y’all literally- i love youu 🤍 kayla@homemadeprojects.com new vid ⬇️;107105100.0;12644800.0;89903.0;455030.0;29.203951710526315
twinny__girls;Prisma_Princy👭;111800000.0;7700000.0;Princy💕prisma      Nepali🇳🇵🇳🇵 Salala song💜         👇👇👇;609800.0;43743.0;393.0;1633.0;12.969043473684213
beca;beca;759500000.0;30200000.0;🇧🇷danivallem;1243700.0;188600.0;1715.0;6848.0;27.720391100917432
danivallem;Dani Valle;279200000.0;6900000.0;danivalle@stayonsocial.com Mi Podcast 💛 @serescromaticos Episodio 6👇;46100000.0;3904700.0;41173.0;209267.0;54.820837735849054
taylorrandsoph;TAYLOR & SOPHIA;241400000.0;4800000.0;followers of Jesus 🤎 taylorandsoph@currentsmgmt.com NEW YOUTUBE VIDEO!👇🏼;23610400.0;3174300.0;23829.0;158214.0;30.7531963507109
analuciadominguezactriz;Analuciadominguez;32900000.0;4100000.0;Actriz colombiana;51797500.0;2174800.0;11746.0;77270.0;36.55521657142857
thaycouuto;Thay Couto;137600000.0;5000000.0;thaycouto@wupper.com.br;31117100.0;4282789.0;27100.0;140514.0;12.93553260115607
otakoyakisoba;otakoyakisoba;842800000.0;16700000.0;Your favorite Family of EEDJIOTS! SHOP WITH WEEE! GROCERY DELIVERY! 🚐;98498274.0;14369484.0;66636.0;909565.0;46.249805555555554
aurikatariina;ᴀᴜʀɪ ✨;188500000.0;10100000.0;🩷QUEEN OF CLEANING👸🏼 👇🏼FREE HOME CLEANINGS;308627800.0;24349400.0;276460.0;738047.0;195.4007441935484
krizzsolano;Krizz Solano;3800000.0;102700.0;Todo lo que ven aquí es ficticio pero si quieren no lo es😏🏳️‍🌈;3588948.0;460760.0;2230.0;52691.0;19.162644696132595
qpark;Q Park;430800000.0;36300000.0;Turn on my post notifications! 🙌🙌 Love you guys!!❤️ QPARK@onefluent.com;418892900.0;40536600.0;256850.0;1107343.0;73023.01424352961
hiib531;هبة اليوُسف;23900000.0;1100000.0;واجعلني مباركا حيث ماكُنت 💕  َ  الاصفر Hiib531  للاعلان 👇🏻;44359500.0;3177653.0;27534.0;504476.0;37.55241111111111
h2woofficial;H2WO;95800000.0;5100000.0;Professional Esports Player 📩 business.h2woofficial@gmail.com;3755900.0;323800.0;1630.0;10197.0;2.9929841304347824
xibibrothers;Xibi Brothers;554600000.0;10800000.0;INSTAGRAMS:  Hectorxibille Danielxibille1  Carlosxibille Collabs:;168964400.0;14605300.0;93217.0;374683.0;343.97664670658685
khairulaming;Khairulaming;58400000.0;3800000.0;Ayuh derma untuk G AZ A disini:;36200000.0;2858700.0;23248.0;460437.0;13.01578962264151
jennialarcon_;Jenni Alarcon;176200000.0;5600000.0;🎁📫Caixa postal: RJ. CP 77039 CEP 26210970  Jobs: Jennialarcon@helloofolks.com;1939500.0;329400.0;894.0;5380.0;27.326654699738903
thepsh8;Psh8;83800000.0;2700000.0;OFFICIAL ACCOUNT of the You Should Know Podcast  IG: @psh8  FULL EPISODES ⬇️⬇️⬇️;19000000.0;2778800.0;15847.0;161300.0;52.30864212971235
topperguild;Topper Guild;899800000.0;31700000.0;biz: Ronit@cohntalent.com;386500.0;24260.0;180.0;1707.0;87.62671628205128
maluborgesm;MALU BORGES;158200000.0;4900000.0;Fashion  Me sigam no meu insta @maluborgesm;2432300.0;349800.0;6077.0;6976.0;53.53957306451613
kunaguero;Sergio Agüero;185000000.0;11900000.0;CEO @kruesports Embajador @stake;6265100.0;772200.0;3474.0;32579.0;34.29479588235294
sanzone;Michael Sanzone;165800000.0;3400000.0;here to make you laugh :)) Michael@additivecreative.com;928500.0;197600.0;421.0;8843.0;19.986051276595745
lauralove5514;LauraLove;425600000.0;7900000.0;🌻Montessori & Respectful Parenting🌻 Inner child healing  I DON’T have Facebook;751500.0;144700.0;1054.0;3517.0;29.120018684210525
www.luluca;luluca 💗;50600000.0;4200000.0;💋💋;11573700.0;2078400.0;26446.0;128817.0;32.14912507246377
philiptanasas;philiptanasas;188700000.0;10400000.0;email: ynquire@gmail.com New Vlog HAHA! 👇;9528600.0;643000.0;3906.0;46442.0;65.77634852011973
cemresolmaz;cemresolmaz;816200000.0;10600000.0;CSFC;1197900.0;60201.0;2508.0;2340.0;21.74240969072165
trevorwallace;trevor wallace;300300000.0;9700000.0;stand up special streaming on Amazon Prime Video Nov. 14th ‼️ Australia 10/25-30;58421200.0;9706800.0;21183.0;452239.0;17.3459496
raffi_nagita;RaffiNagita1717;228500000.0;14200000.0;Official Account Raffi Ahmad  & Nagita Slavina;519100.0;52149.0;560.0;1129.0;44.06676782051282
jakekrantz;Jake Krantz;121700000.0;2600000.0;CEO of @jake.industries Instagram: @jakekrantz biz: jon@underscoretalent.co;83400000.0;20075700.0;138405.0;1145500.0;47.693319565217394
rodigarrido;Rodi Garrido;76700000.0;2400000.0;💥UNO DE LOS KBROS! THWIP!🕷️🤘🕸️;2897200.0;263415.0;903.0;12614.0;16.546132083333333
noholito;Noholito;329500000.0;6200000.0;📨 mail : noholito@po.agency ⬇️ lien de mes livres, objets Tiktok;910200.0;154800.0;739.0;5735.0;10.468037534246577
yasincengiz38;YasinCengiz;187500000.0;14700000.0;📩 yasincengiz@stagemedya.com;794100000.0;31716100.0;252909.0;1732348.0;353.4431920689655
carenalegria;Caren y Coco ♥️;94700000.0;3200000.0;ESTA ES LA ÚNICA CUENTA‼️ 🇵🇪carenalegria6 🇫🇷cocoelfrances;2448500.0;172693.0;2569.0;6233.0;28.761048606060605
dobretwins;Lucas and Marcus;1000000000.0;38600000.0;Biz : dobretwinsbusiness@gmail.com;189623600.0;11003700.0;51962.0;276113.0;375.9566647597254
nazormaya;Maya Nazor;135800000.0;8199999.999999999;Mamá 🇲🇽 24años  Instagram: @nazormaya Contacto: mayanazorpromo@gmail.com;28312900.0;2299800.0;4912.0;74084.0;63.70849714285714
karenkardasha;Karenkardasha;39200000.0;2100000.0;EX-TROUXA SIGA NO INSTAGRAM 📍Hollywood 🇺🇸 Não busque romance. Busque negócios;32358500.0;3085854.0;15976.0;77154.0;28.900296363636365
pedroarcafra;PEDRO ARCAFRA;33900000.0;3700000.0;PALAVRAS MUDAM PESSOAS 💛🙏🏻✝️ 📧 contato@pedroarcafra.com 📚 Meu livro aqui:;35728400.0;4304722.0;128081.0;173638.0;25.253872589285717
brilionaire;Bang Bio✨;134100000.0;6700000.0;“Aku Adalah Benih” cuma ngasih motivasi bukan bikin sensasi✌🏾;89200000.0;8806800.0;34150.0;391900.0;140.26205304413185
com.yamato0515;【コムドット】やまと;156800000.0;2100000.0;日本で1番イケメンなYouTuber;48530600.0;2866800.0;25370.0;85727.0;47.06309957142857
ryan.maxwell22;Ryan Maxwell;167800000.0;3500000.0;This is my ONLY account xoxo Contact - Hello@TheGoldStudios.com;2917100.0;414800.0;2397.0;30831.0;12.566885333333332
tuckot;tuck;154300000.0;3600000.0;tuck@slogansocial.com DAILY STREAMS FOLLOW TWITCH BELOW ⬇️ Twitch: Tuckot;11707300.0;1807800.0;6243.0;157631.0;65.86802717237475
kanwal.135;Kanwalay🎶;721400000.0;19000000.0;Alhumdulillah blessed ✨   Insta link⬇️;88787400.0;5004100.0;30171.0;68485.0;34.629807346938776
darklightcr;Dark Light;58700000.0;2100000.0;Jugador profesional de Clash Royale Chivas esports  Coaching y link de amistad👇;19365300.0;86297.0;881.0;1918.0;33.66160301587301
bessan_esmail;بيسان اسماعيل - Bessan Ismail;216400000.0;13600000.0;Syrian Artists🎤 تواصل:bessanismail@worldofbusiness.agency بيتي الجديد😭⬇️;10746700.0;915100.0;16478.0;71687.0;10.523275042016806
wigofellas;wigofellas;882800000.0;35900000.0;Business: wigofellas@gmail.com ❤FOLLOW MY YOUTUBE I'LL FOLLOW YOU BACK ⬇️⬇️⬇️⬇️;541225100.0;41306490.0;282848.0;788780.0;114.62968876712328
victormelo;Victor Melo;659800000.0;25100000.0;Participe do programa, aprenda on-line e gratuitamente!;89144200.0;7226300.0;52143.0;143031.0;34.79996483146068
abo_qamae;ابو قماع🙂❤️;63800000.0;2500000.0;حامد الشراري 🤍 للإعلانات  abo_qamae@outlook.sa رابط البرنامج👇🏻;20903200.0;1524400.0;22920.0;131896.0;36.063392
junpei.zaki;junpei zaki;377600000.0;16700000.0;You can follow me, but I'm lost too 🤪 ✉️ hi@junpeizaki.com;881300.0;51738.0;13147.0;6310.0;29.014316483516485
connorprice__;Connor Price;88800000.0;5100000.0;Independent artist from 🇨🇦 Live tickets & new music👇;85678500.0;14239419.0;40456.0;960391.0;42.935655982142855
chris;Chris Olsen;1100000000.0;12100000.0;🏳️‍🌈🇵🇭;22194400.0;2170900.0;10853.0;102691.0;25.983443448275864
sidetalknyc;Sidetalk;78700000.0;4400000.0;New York’s one-minute street show FULL EPISODES ON IG @sidetalknyc 🗽;92640100.0;13907800.0;60899.0;1248989.0;37.658728253968256
boywithuke;boywithuke;134900000.0;7800000.0;just a boy with a uke;8997300.0;1124800.0;13879.0;97795.0;14.906120645161293
n.vv3;ناصر || 🇵🇸🇸🇦 alsubaie;66000000.0;6300000.0;اللهم صلٍ على نبينا محمد جميع حساباتي 🫰🏻;9297100.0;368500.0;6057.0;23186.0;84.88296580970051
siganviendo59;jeancarlo MTB;230400000.0;15200000.0;Hay debajo está mi PayPal solo para donaciones Siganviendo 🙏😊🙏🔽🔽;4724300.0;453300.0;2883.0;32037.0;61.21867619047619
forrestsautoreviews;Forrest Jones;270800000.0;7100000.0;CarTok! All glory to God!🙏🏽  Biz: forrestlbj@outlook.com Gfuel code: “BURNOUT”;65671000.0;8728300.0;62623.0;854597.0;42.24003548387097
akuansellma;Ansellmaputri;85900000.0;2100000.0;She/her believe in any progress, and that’s beautiful in it’s on way.;11629400.0;1212962.0;5320.0;25184.0;30.12448418691589
itsjaylaaw..22;🖤🖤🖤;714100.0;46800.0;46.9k ? LARA💓 LOS WALTON 🇦🇷;2991580.0;310545.0;461.0;43119.0;17.087096296296295
camidelossan;Cami de los Santos;7100000.0;449000.0;Instagram: @camidelossan  Mail comercial: cami.delossantos@hotmail.com;12567000.0;1689815.0;9886.0;87633.0;23.7389121875
t0edirt;Lindsey;29000000.0;171000.0;🧔🏻‍♂️😾 the side chick🧔🏻‍♀️ Ft. Drew & Roswell BLM IG • @catnamedroswell;27121231.0;5608971.0;23152.0;163527.0;24.13669029126213
liam_cast.oficial;Liam Tha Lion 🏳️‍⚧️;134100000.0;3700000.0;Sígueme en IG pa mejor contenido 👆🏻  🔥Escucha mis rolas🔥 👇🏻;14912300.0;1929400.0;3579.0;115347.0;25.634414520547946
sittnaing20;Sitt Naing;8500000.0;1300000.0;Tiktok photo video;636700.0;94474.0;1231.0;2766.0;41.0390825
emmanuelmacron;Emmanuel Macron;29700000.0;4000000.0;Président de la République française.;4205700.0;238814.0;17120.0;21203.0;11.084145862068963
1_alkaisr_1;🔱🌹القيصر🌹🔱;479300000.0;15000000.0;🔱من تواضع لله رفعه🔱 للدعاية 👇 alkaisr@diwangroup.com لينك صفحه اليوتيوب 👇;4680500.0;461197.0;4852.0;26103.0;7.6682291
mateuspesce;Mateus pesce;225500000.0;8600000.0;📩 mateuspesce@loopinfluencia.com.br;4624000.0;571567.0;8132.0;24400.0;27.3826128
ecrinsucoban;Ecrin su çoban;66300000.0;1600000.0;♏️ 16 🇹🇷;33000000.0;1300900.0;15636.0;93432.0;15.706986280991735
binochemtienganh;Bino chém tiếng Anh;13100000.0;753700.0;Thông tin liên hệ với Bino, các khoá học và app tiếng Anh ở đây nha 👇😎;9476500.0;516174.0;3209.0;8143.0;75.9335855319149
danielarodrice;Daniela Rodrice;230900000.0;11400000.0;claramente soy Aries  danielarodrice@stayonsocial.com;7361100.0;900700.0;1517.0;20191.0;8.827602666666667
burnaboyofficial;Burna Boy;43300000.0;5200000.0;New album ‘I Told Them’ OUT NOW!;22005300.0;2327400.0;14092.0;85739.0;30.2505131
garnacho7;Alejandro Garnacho;48400000.0;5600000.0;Management: @Lead3rs Contact: info@leadersm.com;45000000.0;4755700.0;40856.0;170700.0;20.86331630769231
noeselmismo;Noé;81600000.0;1700000.0;No bio yet.;4193400.0;622292.0;1005.0;59357.0;51.90748974137931
mafia_x_villafuerte;aemilst;93.0;92.0;Hi guys! I'm zein ike my videos goal to 1k alight motion  thank you! all guys!;5013.0;93.0;4.0;7.0;16.091903098591548
padillamarilis;padillamarilis;80200000.0;3000000.0;P.O.BOX  4563 Waterbury C.T. 06704;50022133.0;2600784.0;28747.0;185606.0;12.751531466666666
fidias0;Fidias;41300000.0;1400000.0;Collab Email: fidias@viralnationtalent.com;2329100.0;185600.0;689.0;9494.0;60.60982075
gemelasortega;Gemelas Ortega;653900000.0;21700000.0;Colombianas 🇨🇴 gemelovers!🦋 NUEVO VIDEO YT❤️👇🏼;303200.0;59145.0;167.0;1272.0;12.469759333333334
philipdefranco;Philip DeFranco;190500000.0;3000000.0;A dad who covers the news for you. Quickies here. Daily Deep Dives on YT.;4077800.0;603400.0;11832.0;37950.0;21.84174839285714
twomannn;twomannn;37300000.0;648500.0;Instagram : Twomannn__ Youtube : Twomannn Komedi ajah🙏🏼  Boleeeeh;3678000.0;262300.0;1406.0;11467.0;28.136337857142856
londokampung.official;Londokampung;27400000.0;1100000.0;"Cak Dave the ""Bule Jowo""  Endorsement : 081918181922 (Farid)";913100.0;35341.0;287.0;1305.0;18.96366509803921
karinateixeira21;Karina Teixeira;5351.0;1482.0;• Muito além do que se vê por aqui •  📍São Paulo | Sagitário ♐️;1802.0;148.0;9.0;0.0;9.067874
lamvlog;Lâm Vlog;15300000.0;1700000.0;Liên hệ tài trợ/quảng cáo: ChauNguyen@LamVlog.com (Mrs. Châu);9513300.0;617300.0;4586.0;18744.0;19.727304819277105
gaby.rosse;gaby;19500000.0;1300000.0;غابي;2445300.0;205114.0;793.0;7095.0;84.45569970149253
lewiscapaldi;Lewis Capaldi;180900000.0;8400000.0;listen to my brand new album!!! ⬇️;50900000.0;5236500.0;42574.0;231200.0;30.3906723943662
lizzza;Liza Koshy;439800000.0;30300000.0;No bio yet.;24200000.0;3452600.0;10161.0;133600.0;43.85796454545454
crisdevilgamer7;CrisDevilGamer;55900000.0;5300000.0;CrisDevilGamer's Official TikTok;52245000.0;3084700.0;22226.0;38631.0;17.28736532786885
